path	type	size_bytes	sha256	mtime_epoch	decision
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/socks.py	file	7097	6918bd7965e8f5911bf795d4c5e7f8676d421659e78db122028f473ac7a832de	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/securetransport.py	file	34448	ca165d9958d8e8f23a11e15ba7ba983a9ebebe9d5192fd8d32e3866848fba667	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__init__.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_appengine_environ.py	file	957	6c36f2384856d8228b25c42a00a032ac41cdf9a925b321c52aaeaf17c645b269	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py	file	17081	843261e0c87263fa7ea0a9457187106954110efe86326046b96f728f1c9e7a33	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/_appengine_environ.cpython-312.pyc	file	1857	1715a48d97ba08afa4edab80ece5a9336e0c12ce33a194b333bb31f9b0d9b209	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/ntlmpool.cpython-312.pyc	file	5728	0116f8d0ac79492f28c27b42c9f05d0f39b56d2f1c770e1c4716708ec21774e4	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/__init__.cpython-312.pyc	file	207	343528bba83d06cfe8461059be8198b236f4f0ae6aeeb67ba4361ecfceb52aa8	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/appengine.cpython-312.pyc	file	11573	7a22444102f7a9a07efb0c65fff137e39b3935e9fcab64deff5a02040a8365b9	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/pyopenssl.cpython-312.pyc	file	24459	ebf44bae2f95d30e8712e51ef62dfaa3d363ef60a2bde01ec34d31196ba8cd9e	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/socks.cpython-312.pyc	file	7520	6e4c715ed92a122bcd131d9f66d718cfe9bd7299b5b8b1bdac07d006cbbe7680	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/__pycache__/securetransport.cpython-312.pyc	file	35565	14cb158f8cffd1679e9879e2bc3c0545f15f84bc4158e608610e055218cd7dae	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/appengine.py	file	11036	551ebc780544d77ee5c53823043c029dae5488165338a6b4d408fffb905a0b3e	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py	file	4528	3657e45bb58c756f338aab9da298c7a16dbdf688350535a2d0878889baae1709	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py	file	17632	e1793ae2a2243c1b74f40e6af9120552e0e135cf665e29556a99bb5a7627cd1c	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py	file	13922	076241076fcd44fd36c4ae8309ad4f6bd22ec6b3f0c730f365b8b14246fb53d3	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__pycache__/low_level.cpython-312.pyc	file	14810	cebe3cef4a5994120b9ebd108e111542c30e0fbb8706a4673ced247ec3fc9979	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__pycache__/bindings.cpython-312.pyc	file	17436	5364f3f93c96521bb02e0174ed8b685764e55f283eaf360634288b44dae526ac	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__pycache__/__init__.cpython-312.pyc	file	224	f892280ddedc07ad4b9159ab0e023c3493db0b1ffd2f2bc58385fa851943dd43	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/six.py	file	34549	4ce39f422ee71467ccac8bed76beb05f8c321c7f0ceda9279ae2dfa3670106b3	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/gb2312freq.py	file	20735	e3d3ab757cc3f875eac1abe4aa3a3c67b82fb39f2138d3730e103230434d92f6	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/sbcharsetprober.py	file	6400	fa777717dd22ec6a572e37a12d51ea5411342a55b31af4143c44cb04d9f8a3a5	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langthaimodel.py	file	102774	edb265422b51a539d51800666d2ce71e72703870f2dc89e44efb45531d775902	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/euctwfreq.py	file	36913	d9a9482c4d4b8797aa8852598f34643105e894d2511d8e6805077ebe66581453	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/jisfreq.py	file	25796	9a6f2d7ebc2a86939ddf0cd9292e0d26a91805055c0df4ccd89890e5a5bddf61	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/gb2312prober.py	file	1759	28f101b9e6922d2bc1a4578834cbb40fa4e01dc47dd1ee4f6906b089fcc5e28d	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/mbcssm.py	file	30391	854b4fbc3620583680d9d59d80bb2c85bc117e6dd0e5846546881d99e454350c	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/cli/__init__.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/cli/chardetect.py	file	3242	ce26cc560e51a4a6fe304f7fec4606e1933649fd3b347710cd9d7653ead8261a	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/cli/__pycache__/chardetect.cpython-312.pyc	file	4020	cd04c54a0032bb4045d6d7331e3c1ce178b425b4b13ac111e3a5b566c94525d0	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/cli/__pycache__/__init__.cpython-312.pyc	file	203	0633732932070d9468414650c152b3fbd0b53b22f74009aed3b7baac1880f870	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/eucjpprober.py	file	3934	e4a61a33d7ecc64458cf0d5be64d1f2fe8fff9ecc8c3e8a3f6bf7b6bd307c4b6	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langgreekmodel.py	file	98484	25f07b6eea638c91f6c375ff9989d0afd70903fec4b884c2d9c456d777d48de2	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/mbcharsetprober.py	file	3715	5abd3858d2381775ff57112f7ab346f87db983bbbe3030ca94db7e2468fefee5	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__init__.py	file	4797	e7b47e1d2c63d0f5a620b30dd0616650da8431fac45526a65f28c3f96ebf7dbb	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langbulgarianmodel.py	file	104562	be66ef6053fc499912c6806f2e416a2a21f5b2399ae62864dcf4e9772ef546be	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/enums.py	file	1683	4f3102899a0228d32a83053be9c3c278a58506a696bc074b31ebf9fdb0a4858f	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/latin1prober.py	file	5380	a75e4412615b9905306ca2c2ee53895461c4670706e39b9b1196131aed352798	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/euckrfreq.py	file	13566	de61ee46f5dfb2afd0710cac0d015bf2a4ae76f4e2a25ef50ba21cdb0e7bb4a3	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/big5freq.py	file	31274	96d71f3fedcf8e53470a8a397b86bb0b8cfed838414d745f63a8db31b07b3f7d	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/johabprober.py	file	1752	3b5430f67573467ba7eef669e1464cef0bc94aff56f78d66114f6e0cc9d8dc35	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/utf8prober.py	file	2812	f26d3c51be78f741f88d0e8b617bc5cac1ad80aa0ab0751ddb31ff8bcfd39d5c	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/big5prober.py	file	1763	94f31fc025fabf601a3e0bc587f7125997202c36d68850872d9fe9f5143dbb11	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/codingstatemachinedict.py	file	542	d066371e2daa219bc3ace389dc0b6aa6933546c631affeba111e041e3b8c88c7	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/sjisprober.py	file	4007	6aa42e7cccd1c38e99a45973998698793dbe9f398a6fe86672b029a6927ceb69	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/charsetprober.py	file	5420	2f7b7cff020ea2ff1e9bebd958e71b91db2bc1ee3737afe0a8d879a47ed63dde	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langhungarianmodel.py	file	101363	5b16de408c64bfc62d02988dab141cbe3fad33272ca08e17cbe7f09031e93ff6	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/universaldetector.py	file	14848	c5806b838c7475df569d3f2a7257c00d50fda2776b50d92a3e6bed7b5a5ae76d	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/euckrprober.py	file	1753	862153eb0335ef8188c11bea0ec21cb8e73e743b2adae3ca30a6f257cfb55e77	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/euctwprober.py	file	1753	3716e935d06d5345452346ca7c67c39293fb4b6ffcffa1653bcedd547d28830b	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/johabfreq.py	file	42498	741a4e606df81915fa48bf24fcb6d2f6bc593cc8cb8e8325819d373f3e479aa7	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/charsetgroupprober.py	file	3915	50a2b749a2190763c274a4884b4827bccb4b47d2495fad8cf9f649bb73a55b28	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/macromanprober.py	file	6077	f5a9dfce663a4c17d43c3c810ce758d3b92a9931e9675b4ad232fea7525670e6	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/utf1632prober.py	file	8505	a70d5ea4674c8f58431a20aed401eaab33847e35fc3157625bb3b50654fcf9e4	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langhebrewmodel.py	file	98196	dc75c768b40f34019c5e726390825fa333592d3bd32667f85b90308bacd144a7	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/mbcsgroupprober.py	file	2131	891a5a3418d5d0337060fbbfcfa4e21e0469c186a188cef3b48ff8919e14cfd0	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/escprober.py	file	4006	2a1a38f17eb9c44d2c705ca521d7898ccd9b71bbd1befd21d1651b316ac90f70	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/codingstatemachine.py	file	3732	2bb93af6cc378d8e439935e8489415b14b452102983d054e48926106e1afff21	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/metadata/languages.py	file	13560	161bc121d645c5143e753c246ffd2669d44a815042694310cfd239c6a8c4e624	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/metadata/__init__.py	file	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/metadata/__pycache__/__init__.cpython-312.pyc	file	208	2447ab8edcf7278ac5503a62c96b70477e02bc44325b8bc224fbd6a14ae6855d	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/metadata/__pycache__/languages.cpython-312.pyc	file	9763	4b376026894e9ac7158eab617dd830f7755e4ff20a004fa16f343f9173fe1c3a	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/resultdict.py	file	402	7b3e0546f37929a4a8b09789d96cd4c8a743760df91c3cbf4922cf5ca09db793	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langrussianmodel.py	file	128035	b37f796d367cec4493ad908e7605db12367d3f58863f00a5ffcc52b1a73f0cb6	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/euckrprober.cpython-312.pyc	file	1398	13064ddfa04fe76b75fe315dc9153069fe91362a48cfcb2780e41ce8b563b4bc	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/sjisprober.cpython-312.pyc	file	4503	b08a88c66a25618d9caabaa065577ebba6c792bf9320d4cd676e2f360f8f18d6	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langgreekmodel.cpython-312.pyc	file	76996	a010c72dbacde0f835d1c2f57659f8efecc94eb9dbcf212291f5a906219da60b	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/sbcsgroupprober.cpython-312.pyc	file	2365	1e324d678987a732cd9b46cf393c7a5712bca9afcdcc07ffa485b6198d9b6ea8	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langhungarianmodel.cpython-312.pyc	file	83084	b68f04f01b18ccc800dd91cba9e68b4bc5e56fb1ff917b7a2bd091d3de53fa4d	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/mbcharsetprober.cpython-312.pyc	file	3911	5505423ef4933fd058c2f97652d202a2419aa9dd79c12c046011456d42da2a54	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langbulgarianmodel.cpython-312.pyc	file	83130	d21fed5a81c1bc7d5461f3ca19a0364f24b2e93253b6a605e4eaf365ccc31ed2	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/macromanprober.cpython-312.pyc	file	7190	82f1343b9600ea9773e2ec062d476caff5954892b6acf082d0b0ba40181baa06	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/jisfreq.cpython-312.pyc	file	22163	0de5bfdbb83462c62a9ff0645a8ed348f6dfdc163db890347a99af07340d436a	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/version.cpython-312.pyc	file	496	6dc6cdfe10f5a14396c46e4a0909ec883899d5b481e347447c27f58950c75507	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/escsm.cpython-312.pyc	file	15318	8f8ec882bf8910aad3c2d25502c0d1f1a5393312803cadfe890a485bbb7f9a1b	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/euctwprober.cpython-312.pyc	file	1398	3456abbe1328d0053a55725be380b0b8c107c3cfeb1d148c46a7af3676e65240	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/euckrfreq.cpython-312.pyc	file	12090	905ee10159d7fa7e9ff0d96666cda118e42f52d7cc66a632e1c3b582c92f5685	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langhebrewmodel.cpython-312.pyc	file	77507	c37e6984adb4ea1c296b36d5e44114bfef5ba5bda8c19ed8e2fbf359d7ac3760	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/charsetprober.cpython-312.pyc	file	5026	b90dc236d11f2d4034d22edb5ae9f9115425107a625636e946bbd1664fe1a635	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/cp949prober.cpython-312.pyc	file	1404	fa0d14ffe6fd29f247867e9f81bc9fe8d45f2ab30f54ce3a46c71681b40871f7	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/utf8prober.cpython-312.pyc	file	3183	9fb5ceea58113761db7fe8358b8a51aef64b9ca87241ac44e667dc59ee8d226f	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/enums.cpython-312.pyc	file	3004	a24687ade73e2e1da273a3a54f034e31be341d3eb828bb8edbd9509476ba33a6	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/charsetgroupprober.cpython-312.pyc	file	4130	7c3cbe821d656c930be1a61087318a9b5d4c4500c3e9a56d0abdc8ad66048e7e	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langthaimodel.cpython-312.pyc	file	77685	6a18630173477eb918f3c4069b2cc147c56a4c8768c269f1c11078010e1c7b15	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langturkishmodel.cpython-312.pyc	file	77524	9453ddee82893a171c947b0f1ae4ab8ccea8a272ffdeb354278747069b43aea5	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/sbcharsetprober.cpython-312.pyc	file	6395	fa7f05a96caa3fbb3ca0d7ad8ae369ffae87edceb332fb1283547a845289338f	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/codingstatemachine.cpython-312.pyc	file	3886	529f6f7e15311bbc5fdb2006a64587862f9d9b5486645ca57661ed57cc00f8b3	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/__init__.cpython-312.pyc	file	4576	0078a3887acd68e675d3a8c347eb7292f01218b343a98bd8045dda41d2b98df7	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/big5prober.cpython-312.pyc	file	1395	99d3badcb62dec99f42b4c00809ab2c645d9f4764fd40a459623e53420b5df41	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/chardistribution.cpython-312.pyc	file	9646	c951ebe88cc51aab64dc5c3d28289ddfd323637d7af21e718e3a288847e0c8ad	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/euctwfreq.cpython-312.pyc	file	27212	986301ee58b1c64b616e091ba14eb2891d653a86426fc5d806c2615e1440692e	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/codingstatemachinedict.cpython-312.pyc	file	797	6c12e100d27f4f9e1262304ae8299d0ce7b579da5778c14501d7777a53a4dd65	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/resultdict.cpython-312.pyc	file	640	947af8cd776a57973ee8382e2812ca89175ce2baf747673452e1a8fa9e459831	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/eucjpprober.cpython-312.pyc	file	4391	beef189ead8e168609a25823698228749877f130388a9c138293f30707845c24	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/johabfreq.cpython-312.pyc	file	83011	4d03c0f7f756b4bcb43e1706d4102260ad02fd57a0d85b9de793d31d6c838731	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/gb2312freq.cpython-312.pyc	file	19134	b790fed48b52e4bec8f281bdecfaac84f64db2ca191ef0110d2fcecd68962b31	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/big5freq.cpython-312.pyc	file	27207	922ae185fc165c46b5e5c42e0f0ceac79fdfdeba41330d192311694a0e6e7760	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/escprober.cpython-312.pyc	file	4574	be8c2935469bdf231442eb46f158e90e4f0806cccc2c9cfd840fcf4553a385d3	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/mbcssm.cpython-312.pyc	file	38653	ea844dee0f81555890ae7af1a5cf80bc4452c33ec6340845506b94e440e0ef96	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/utf1632prober.cpython-312.pyc	file	9987	6a03b132a1763cc3a22ce2a00e62becc4ac30be9071dfce5ce9384b636eaf9cc	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/mbcsgroupprober.cpython-312.pyc	file	1596	faee6e09c5dfce594d95b285f15eec45470614755ceccb2e3addbfc64ebbd918	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/latin1prober.cpython-312.pyc	file	7010	d8a78eee4bc8e95419893fb583d7d464ce9f3c240c53902e45d37b42fdbc4155	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/hebrewprober.cpython-312.pyc	file	5830	e54254b031bf370a5a96bd57d5372d1ef3eb3bd2db9168eb769b1f66d30a776f	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/universaldetector.cpython-312.pyc	file	12277	72bc92cae72c1328967fa36a2bfd61a1a334675fe7a72cb04eb10be4818702e5	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/langrussianmodel.cpython-312.pyc	file	105259	9b4a749677e6cfd62c6ad7a83069d7fcc25364ef2e92a213219d4e5c561c5025	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/johabprober.cpython-312.pyc	file	1402	70eebcbaf8d272823a1675525554c8e4644386fc42edd2674868a94d9fe84298	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/jpcntx.cpython-312.pyc	file	39557	8db37ad39dbd9397283e2ceb0250a3ddca362f72fe9b47d2a64f462e2ff34563	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/__pycache__/gb2312prober.cpython-312.pyc	file	1411	ce18e87a4aa1dc445ffd7fd372c28cf92ba83bab74528e84e14e59241ef61f64	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/jpcntx.py	file	27055	ba11eb61690bc44feb1793a41ca2279b41d4b2b8e02871d542fb6ddd472fa2d0	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/hebrewprober.py	file	14537	f7a4ff2e3fce996f9f2bb26b487a23623c86ddfb0681bce4a13365799de47d81	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/sbcsgroupprober.py	file	4137	81c808d1f39f830ff76130a5a5badafcc371c321322777945eb6a82c761be7d1	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/version.py	file	244	946b4973118ce38433e026e4e2b6db9ab2b19cdaf5fbded4db94da99e2de859c	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/langturkishmodel.py	file	95372	5d8d1e19d4c8cb8790f578352d53d969c6fe501847051f9cab42293d51e8c0a7	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/chardistribution.py	file	10032	d7707c5d41b8a170ee2dd5ef7db216c0b15e47e654db502a4d2d7371d38df1b5	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/escsm.py	file	12176	02ac97a40d854050fb93e6ee06dcbfee2b461189219956bc5f4f4d2d1ba5dd03	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/chardet/cp949prober.py	file	1860	d2329157b7c40ae588d7aacd9e4b3464408a03589960220468ff00d59be35122	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/_re.py	file	2943	75b8e0e428594f6dca6bdcfd0c73977ddb52a4fc147dd80c5e78fc34ea25cbec	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/__init__.py	file	396	26153057ae830758381efb7551009531d7c2bbe220015f055e6bc353da27c5de	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/_types.py	file	254	f864c6d9552a929c7032ace654ee05ef26ca75d21b027b801d77e65907138b74	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/__pycache__/_types.cpython-312.pyc	file	375	a56c1c34a5951ae426e6855f0de7cec66513d06a624e7b1d198eec5fe1e61f3d	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/__pycache__/_re.cpython-312.pyc	file	3917	3a8a44eca4674c9fe251d2f484cf87029e7f81086c25c0672bf4c1aed52a394e	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/__pycache__/__init__.cpython-312.pyc	file	393	d95a5867ace09ec4ea332091de6648aad895071fb3a77c1b6c62dc0ad842cefe	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/__pycache__/_parser.cpython-312.pyc	file	26936	794adaccb8a8ba1f93058200d90719f697a3670c395e2659ecfe3a6489285a35	1777918568	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/tomli/_parser.py	file	22633	83df8435a00b4be07c768918a42bb35056a55a5a20ed3f922183232d9496aed3	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/distro/distro.py	file	49330	5193b52e3221b4508c7656e2cf7f608f7ada57e0267f7481c331b37c0a62307c	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/distro/__init__.py	file	981	d9f1e317e49f80fbe3c8d67588787fc23a96751fd8a393831f0642d232c13e17	1777918567	archive_and_stage
.venv-browser/lib/python3.12/site-packages/pip/_vendor/distro/__main__.py	file	64	6eef5ddd389fa0a72264572a441bb2815dc64ae4e19d50ff9b620ae1ccfde95b	1777918567	archive_and_stage
